Trial,time,PositionX,PositionY,PositionZ,RotationQX,RotationQY,RotationQZ,RotationQW
12,0,0.0772208,0.9889836,0.3615228,0.4307915,-0.6524146,0.5715868,-0.2491233
12,0.01111111,0.07853197,0.9897119,0.3586121,0.4303533,-0.6530783,0.5701151,-0.2515029
12,0.02222222,0.08237098,0.991275,0.3510337,0.4285983,-0.6571621,0.5634347,-0.2588104
12,0.03333334,0.0851545,0.9919644,0.3456384,-0.4264965,0.657121,-0.5634575,0.2623136
12,0.04444445,0.0851545,0.9919644,0.3456384,-0.4264965,0.657121,-0.5634575,0.2623136
12,0.05555556,0.08999752,0.9940609,0.3354975,-0.4205262,0.6581678,-0.5636787,0.2687737
12,0.06666667,0.09263769,0.9954709,0.3300742,-0.417058,0.6582904,-0.5645171,0.2720973
12,0.07777778,0.09263769,0.9954709,0.3300742,-0.417058,0.6582904,-0.5645171,0.2720973
12,0.08888889,0.09766644,0.9979113,0.3201269,-0.4122226,0.6582752,-0.5648341,0.278763
12,0.1,0.1000371,0.9990696,0.3152159,-0.4108832,0.6584736,-0.5639248,0.2820931
12,0.1111111,0.1000371,0.9990696,0.3152159,-0.4108832,0.6584736,-0.5639248,0.2820931
12,0.1222222,0.1044318,1.00112,0.3059931,-0.409557,0.6584945,-0.5617756,0.2881948
12,0.1333333,0.1064464,1.002177,0.3014155,-0.4093562,0.6579574,-0.5611393,0.2909331
12,0.1444445,0.1064464,1.002177,0.3014155,-0.4093562,0.6579574,-0.5611393,0.2909331
12,0.1555556,0.1107043,1.004307,0.2919908,-0.4082059,0.6566404,-0.5610744,0.2956127
12,0.1666667,0.112608,1.005293,0.2876379,-0.4069932,0.6563115,-0.5611773,0.2978119
12,0.1777778,0.112608,1.005293,0.2876379,-0.4069932,0.6563115,-0.5611773,0.2978119
12,0.1888889,0.1165055,1.00727,0.2786383,-0.4035045,0.6558575,-0.5616839,0.302566
12,0.2,0.1165055,1.00727,0.2786383,-0.4035045,0.6558575,-0.5616839,0.302566
12,0.2111111,0.1192684,1.008376,0.2723076,-0.4000739,0.6559117,-0.5622586,0.3059185
12,0.2222222,0.1208105,1.008929,0.2689327,-0.3982087,0.6564639,-0.5619966,0.3076438
12,0.2333333,0.1233358,1.009813,0.2631653,-0.3956959,0.6565002,-0.5622644,0.310308
12,0.2444444,0.1233358,1.009813,0.2631653,-0.3956959,0.6565002,-0.5622644,0.310308
12,0.2555556,0.1267108,1.010832,0.2552445,-0.3920842,0.654967,-0.5650457,0.3130679
12,0.2666667,0.1286497,1.011586,0.2511618,-0.3898153,0.6543092,-0.5668223,0.3140639
12,0.2777778,0.1303595,1.012164,0.2473822,-0.3876064,0.6536457,-0.5684881,0.3151665
12,0.2888889,0.1303595,1.012164,0.2473822,-0.3876064,0.6536457,-0.5684881,0.3151665
12,0.3,0.1333316,1.013379,0.240464,-0.3821612,0.6532423,-0.5710739,0.3179652
12,0.3111111,0.1346755,1.013696,0.2374486,-0.3796626,0.6537512,-0.5710596,0.3199321
12,0.3222222,0.1360692,1.01395,0.2342392,-0.3766891,0.6542283,-0.5714536,0.321763
12,0.3333333,0.1360692,1.01395,0.2342392,-0.3766891,0.6542283,-0.5714536,0.321763
