Trial,time,PositionX,PositionY,PositionZ,RotationQX,RotationQY,RotationQZ,RotationQW
30,0,0.5706829,1.471762,0.09861259,-0.5422373,0.1262182,-0.5476056,0.6246405
30,0.01111111,0.571707,1.469831,0.09932334,-0.5433096,0.1262237,-0.5608619,0.6118138
30,0.02222222,0.5725155,1.4682,0.1005873,-0.5453457,0.1253214,-0.5724308,0.599346
30,0.03333334,0.5732065,1.465938,0.1013896,-0.5466098,0.1234451,-0.5845233,0.5867807
30,0.04444445,0.5747665,1.464051,0.1023997,-0.5466986,0.1180275,-0.5964953,0.5756591
30,0.05555556,0.5754939,1.4621,0.1020572,-0.5443655,0.1136429,-0.6077664,0.5668963
30,0.06666667,0.5761722,1.460835,0.102116,-0.5406229,0.11125,-0.6179678,0.5598803
30,0.07777778,0.5768757,1.459134,0.1021905,-0.5373273,0.1091597,-0.6277755,0.5525046
30,0.08888889,0.5772867,1.458007,0.102546,-0.5316055,0.1104015,-0.6377044,0.5463883
30,0.1,0.5772867,1.458007,0.102546,-0.5316055,0.1104015,-0.6377044,0.5463883
30,0.1111111,0.5773202,1.456521,0.103543,-0.5273496,0.1122834,-0.6475932,0.5384402
30,0.1222222,0.5768311,1.45586,0.1049818,-0.5254856,0.115178,-0.651907,0.5344306
30,0.1333333,0.5767063,1.455069,0.1059971,-0.5228856,0.1167984,-0.6577156,0.5294893
30,0.1444445,0.5761973,1.454664,0.107191,-0.5202267,0.1190211,-0.662892,0.5251402
30,0.1555556,0.5757148,1.454442,0.1084431,-0.5173703,0.1202833,-0.6688629,0.5200793
30,0.1666667,0.5751094,1.454206,0.1097814,-0.5147271,0.1208685,-0.6749586,0.5146627
30,0.1777778,0.5741668,1.454316,0.1110246,-0.5124329,0.1191244,-0.6817862,0.5083202
30,0.1888889,0.5734811,1.454211,0.112412,-0.5098342,0.1183512,-0.6883495,0.502232
30,0.2,0.5728533,1.454662,0.1136772,-0.5074594,0.114855,-0.6952161,0.4959513
30,0.2111111,0.5719067,1.455191,0.1151095,-0.5047767,0.1103712,-0.7020361,0.4900654
30,0.2222222,0.5708042,1.456027,0.1165093,-0.5022221,0.1050235,-0.7080287,0.48522
30,0.2333333,0.569885,1.456753,0.1181227,-0.5000091,0.1008637,-0.7133774,0.4805311
30,0.2444444,0.5688181,1.457675,0.1196863,-0.4981437,0.09605224,-0.7175881,0.477173
30,0.2555556,0.567728,1.458605,0.1212452,-0.4962589,0.09213726,-0.7215323,0.4739504
30,0.2666667,0.5664917,1.459958,0.1230156,-0.4951133,0.0888063,-0.7236765,0.4725131
30,0.2777778,0.5651695,1.461293,0.1246213,-0.493901,0.0856979,-0.7260859,0.4706561
30,0.2888889,0.5636933,1.463149,0.1263618,-0.4930836,0.08341749,-0.7271187,0.470328
30,0.3,0.5615888,1.465417,0.128564,-0.4927295,0.08124386,-0.7275743,0.4703751
30,0.3111111,0.5598719,1.467485,0.1304449,-0.4920325,0.07809317,-0.7290946,0.4692831
30,0.3222222,0.5579292,1.470098,0.1323948,-0.4916579,0.07425988,-0.7301219,0.4687003
30,0.3333333,0.5559524,1.472633,0.1342162,-0.4906968,0.06912307,-0.7314276,0.4684574
30,0.3444445,0.5541316,1.475193,0.1358528,-0.4888324,0.06319781,-0.7325159,0.4695417
30,0.3555556,0.5523657,1.477705,0.137489,-0.4868256,0.05762985,-0.7334684,0.4708541
30,0.3666667,0.5505819,1.480355,0.1391848,-0.4847596,0.05091964,-0.7334057,0.4738474
30,0.3777778,0.5487932,1.483202,0.1407558,-0.4830383,0.04408006,-0.7328975,0.4770663
30,0.3888889,0.5466924,1.486098,0.1424972,-0.4816148,0.03744957,-0.731973,0.4804791
30,0.4,0.5445687,1.489021,0.1444205,-0.4808044,0.0314945,-0.730357,0.4841632
30,0.4111111,0.54239,1.492084,0.1461999,-0.4799077,0.02598283,-0.7287546,0.4877808
30,0.4222222,0.5399954,1.495167,0.1482573,-0.4797583,0.02122532,-0.7261672,0.4919987
30,0.4333333,0.5376951,1.498366,0.1500931,-0.4794457,0.01681,-0.7234018,0.496527
30,0.4444444,0.5351185,1.501656,0.1519988,-0.4784805,0.01236123,-0.720659,0.5015518
30,0.4555556,0.5325954,1.505318,0.1538015,-0.476736,0.007200584,-0.7185999,0.5062461
30,0.4666667,0.5303109,1.508682,0.155461,-0.4747378,0.001387879,-0.7170035,0.5104194
30,0.4777778,0.5279571,1.512167,0.156999,-0.4720882,-0.00607641,-0.7158126,0.5144979
30,0.4888889,0.5254866,1.515688,0.1586633,-0.4703341,-0.01306912,-0.7139754,0.5185115
30,0.5,0.5230236,1.518875,0.1606617,-0.4700493,-0.02111565,-0.7118228,0.5214558
30,0.5111111,0.520568,1.522257,0.1625267,-0.4692306,-0.02810989,-0.7095925,0.5248914
30,0.5222223,0.5178518,1.525444,0.1647151,-0.4702778,-0.03494224,-0.7060806,0.5282689
30,0.5333334,0.515311,1.528797,0.1668196,-0.4705243,-0.04090984,-0.7026185,0.5322222
30,0.5444446,0.5127448,1.532026,0.1687743,-0.4704505,-0.04692367,-0.6992885,0.5361624
30,0.5555557,0.5102859,1.535347,0.1703729,-0.4700907,-0.05198905,-0.695713,0.5406432
30,0.5666668,0.5080106,1.538704,0.1719927,-0.469382,-0.05704205,-0.6921402,0.5453152
30,0.577778,0.5055373,1.542011,0.1737791,-0.4687745,-0.06273746,-0.6889668,0.549217
30,0.5888891,0.5030789,1.545264,0.1756668,-0.4683958,-0.0688597,-0.6862894,0.5521508
30,0.6000003,0.5003801,1.548526,0.1774827,-0.4681092,-0.07582764,-0.6841217,0.5541673
30,0.6111114,0.4977903,1.551839,0.179299,-0.4675475,-0.08280143,-0.682214,0.5559924
30,0.6222225,0.4952586,1.554989,0.1810733,-0.4669993,-0.08921884,-0.6801776,0.5579518
30,0.6333337,0.4928191,1.558037,0.1829989,-0.4664631,-0.09516424,-0.6777594,0.5603553
30,0.6444448,0.4901645,1.561319,0.1847058,-0.4657809,-0.100123,-0.6743949,0.5641055
30,0.655556,0.4878104,1.56433,0.1863627,-0.4651253,-0.1053392,-0.6710327,0.5676947
30,0.6666671,0.4853958,1.567336,0.1882488,-0.4645811,-0.1106823,-0.6673667,0.5714329
30,0.6777782,0.4827023,1.570318,0.1900397,-0.4643578,-0.117032,-0.6643308,0.5738813
30,0.6888894,0.4797844,1.573409,0.1919584,-0.4642789,-0.1234217,-0.6613498,0.5760457
30,0.7000005,0.4771493,1.57616,0.1938126,-0.4645212,-0.1294546,-0.6587608,0.5774909
30,0.7111117,0.4742557,1.579072,0.1957646,-0.4645516,-0.1360619,-0.6565222,0.578496
30,0.7222228,0.4712841,1.582025,0.1973962,-0.464145,-0.1420381,-0.6542406,0.5799688
30,0.7333339,0.4682886,1.585045,0.1990918,-0.4634053,-0.1477309,-0.6514902,0.58223
30,0.7444451,0.4655927,1.588212,0.2006058,-0.4625349,-0.1536482,-0.6481925,0.5850641
30,0.7555562,0.4629594,1.591218,0.2022509,-0.4619074,-0.1596848,-0.6444238,0.5880989
30,0.7666674,0.460321,1.594138,0.2038806,-0.4619857,-0.1659442,-0.6396221,0.5915363
30,0.7777785,0.4576417,1.597018,0.2057192,-0.4630345,-0.1722371,-0.6339923,0.5949681
30,0.7888896,0.4548235,1.599911,0.207488,-0.4645342,-0.1778677,-0.6283054,0.5981666
30,0.8000008,0.4517923,1.602775,0.2096442,-0.4681019,-0.1833159,-0.620977,0.6013845
30,0.8111119,0.4482502,1.605553,0.2119341,-0.472938,-0.1888843,-0.6130152,0.6040403
30,0.8222231,0.4450432,1.608387,0.2142635,-0.4774784,-0.1945138,-0.6047515,0.6070044
30,0.8333342,0.4414277,1.611179,0.216689,-0.4831561,-0.2005351,-0.5943205,0.6108427
30,0.8444453,0.4381765,1.613883,0.2191053,-0.4880965,-0.2068705,-0.5842826,0.6144755
30,0.8555565,0.4350653,1.616443,0.2218228,-0.4946858,-0.2143304,-0.571378,0.6187694
30,0.8666676,0.4317864,1.618911,0.2248539,-0.5029173,-0.2212068,-0.5558413,0.6238447
30,0.8777788,0.4287321,1.621145,0.2280064,-0.513227,-0.2261965,-0.5359319,0.631039
30,0.8888899,0.4259078,1.623491,0.2310778,-0.5231299,-0.2298581,-0.5148691,0.6390699
30,0.900001,0.4232909,1.6256,0.2339571,-0.5345798,-0.2303614,-0.4881751,0.650264
30,0.9111122,0.4205845,1.627919,0.2362666,-0.5468487,-0.2262786,-0.4559012,0.6647621
30,0.9222233,0.4177305,1.630181,0.2384481,0.5567899,0.223942,0.4282872,-0.6755776
30,0.9333345,0.4148097,1.632585,0.2404504,0.5659145,0.2207661,0.3978998,-0.6875165
30,0.9444456,0.4118522,1.635016,0.2422783,0.5725805,0.2201117,0.3701562,-0.6976295
30,0.9555568,0.4085991,1.637642,0.2439589,0.5760005,0.2233202,0.3434223,-0.7073985
30,0.9666679,0.4056644,1.639564,0.2454304,0.5756052,0.2307305,0.3287529,-0.7122946
30,0.977779,0.4015594,1.641993,0.2474298,0.5741552,0.2414452,0.312568,-0.7171829
30,0.9888902,0.3980415,1.643835,0.2488797,-0.5720839,-0.2497448,-0.3025955,0.7202662
30,1.000001,0.3937614,1.645475,0.2502455,-0.5674222,-0.259893,-0.2972079,0.722603
30,1.011112,0.3894391,1.647266,0.2516882,-0.563875,-0.2675796,-0.2883763,0.7261441
30,1.022224,0.3842033,1.648404,0.252934,-0.5575384,-0.2742698,-0.2841675,0.7301889
30,1.033335,0.380149,1.649701,0.2539254,-0.5528989,-0.279108,-0.2775461,0.7344179
30,1.044446,0.3756504,1.650551,0.2547966,-0.546981,-0.2825303,-0.2704571,0.7401631
30,1.055557,0.3714085,1.651545,0.2556017,-0.540779,-0.2856348,-0.2619101,0.7465747
30,1.066668,0.3677075,1.652413,0.2567098,-0.5348107,-0.2883608,-0.2523434,0.7530926
30,1.077779,0.3642509,1.653088,0.2578321,-0.5291184,-0.2902121,-0.2402693,0.7603167
30,1.08889,0.3612496,1.653588,0.259248,-0.5220635,-0.2943829,-0.2284388,0.7672054
30,1.100002,0.3583528,1.653657,0.2608567,-0.5160464,-0.2988811,-0.2190735,0.7722518
30,1.111113,0.355622,1.653344,0.2624676,-0.5104795,-0.3027864,-0.2097316,0.7770095
30,1.122224,0.3523658,1.652914,0.264446,-0.5051022,-0.3060305,-0.1996481,0.7818937
30,1.133335,0.3495281,1.652487,0.266098,-0.5008284,-0.3086415,-0.1920665,0.7855074
30,1.144446,0.3468436,1.651375,0.2681697,-0.4974333,-0.309619,-0.1836289,0.7892887
30,1.155557,0.344186,1.650144,0.2700292,-0.4935148,-0.3097518,-0.1741193,0.7938383
30,1.166668,0.3421164,1.649135,0.2715195,-0.4899091,-0.309631,-0.1659888,0.7978505
30,1.17778,0.3400391,1.647659,0.2730414,-0.4861269,-0.3083759,-0.1570812,0.8024402
30,1.188891,0.3382904,1.64615,0.2746039,-0.4826287,-0.3072156,-0.1484803,0.8066236
30,1.200002,0.3366432,1.64443,0.2763508,-0.4793518,-0.3063819,-0.1407777,0.8102675
30,1.211113,0.3347336,1.642518,0.2785972,-0.4755759,-0.3069412,-0.1353073,0.8132076
30,1.222224,0.3331202,1.640639,0.2806043,-0.4710593,-0.3080837,-0.1307948,0.8161374
30,1.233335,0.331672,1.63842,0.2827168,-0.4655674,-0.3103245,-0.1291398,0.8186994
30,1.244446,0.3304662,1.636205,0.2847585,-0.4585891,-0.3126304,-0.1284309,0.821866
30,1.255558,0.3294352,1.63403,0.2864858,-0.4508844,-0.3143246,-0.1293379,0.8253333
30,1.266669,0.3282158,1.63173,0.288232,-0.4437443,-0.314903,-0.1287518,0.8290659
30,1.27778,0.3272379,1.629067,0.2896223,-0.4365947,-0.3127403,-0.1283469,0.8337299
30,1.288891,0.3262261,1.626662,0.2911469,-0.4305491,-0.3111111,-0.1264649,0.8377613
30,1.300002,0.325565,1.624142,0.2925008,-0.4240789,-0.3083888,-0.1237829,0.8424555
30,1.311113,0.325233,1.62164,0.2939712,-0.4179576,-0.3059555,-0.1194172,0.8470197
30,1.322224,0.3248795,1.619125,0.2954078,-0.4122961,-0.3032015,-0.114273,0.8514826
30,1.333336,0.3248147,1.616773,0.2970728,-0.4071226,-0.2996818,-0.1060752,0.8562651
30,1.344447,0.325303,1.614551,0.2982436,-0.4013382,-0.2958094,-0.09571987,0.8615463
30,1.355558,0.3258452,1.612204,0.2992918,-0.3943564,-0.2915367,-0.08408256,0.8674212
30,1.366669,0.3263903,1.609863,0.300432,-0.3869914,-0.2873463,-0.07367936,0.8730642
30,1.37778,0.3272592,1.607637,0.3011371,-0.3781347,-0.2825395,-0.06200486,0.879398
30,1.388891,0.3279995,1.605031,0.3019649,-0.3704728,-0.27729,-0.0512438,0.8850052
30,1.400002,0.3287286,1.602136,0.3029897,-0.3651215,-0.2717606,-0.04095859,0.8894688
30,1.411114,0.3295783,1.59899,0.3041227,-0.3595811,-0.2669909,-0.0314135,0.8935494
30,1.422225,0.330534,1.595658,0.305148,-0.3553807,-0.2626683,-0.02226708,0.8967798
30,1.433336,0.3319216,1.592738,0.3060851,-0.3501263,-0.2590213,-0.01354808,0.9000756
30,1.444447,0.3336159,1.590028,0.3066316,-0.342601,-0.2557788,-0.004876181,0.9039789
30,1.455558,0.3351566,1.587617,0.3071038,-0.3338289,-0.2519147,0.003530934,0.9083418
30,1.466669,0.3370665,1.584988,0.3073204,-0.3256069,-0.2473679,0.01135859,0.9125022
30,1.47778,0.3388098,1.58233,0.3073949,-0.3181788,-0.2423676,0.01814575,0.9163465
30,1.488891,0.3404349,1.579649,0.3077171,-0.3109273,-0.2375397,0.02540557,0.9199205
30,1.500003,0.3424333,1.576632,0.3078784,-0.3054869,-0.2322361,0.0294651,0.9229712
30,1.511114,0.3442877,1.573629,0.3082809,-0.2998658,-0.227151,0.03429504,0.9259087
30,1.522225,0.3463621,1.570116,0.3085629,-0.2955771,-0.2226032,0.03621709,0.9283158
30,1.533336,0.3483533,1.566233,0.3089594,-0.29125,-0.2185629,0.03653862,0.9306281
30,1.544447,0.3506477,1.562365,0.3093385,-0.286442,-0.2153048,0.03553418,0.9329159
30,1.555558,0.3506477,1.562365,0.3093385,-0.286442,-0.2153048,0.03553418,0.9329159
