Trial,time,PositionX,PositionY,PositionZ,RotationQX,RotationQY,RotationQZ,RotationQW
27,0,0.4976509,1.321815,0.008879233,0.3972839,-0.5508126,0.3847294,-0.6251034
27,0,0.4976509,1.321815,0.008879233,0.3972839,-0.5508126,0.3847294,-0.6251034
27,0.01111111,0.4978862,1.320514,0.009010855,0.4018722,-0.5497073,0.3923992,-0.6183394
27,0.02222222,0.4987662,1.320564,0.009082697,0.4041256,-0.5512646,0.4018416,-0.6093547
27,0.03333334,0.4998167,1.320013,0.0085258,0.4050541,-0.5510137,0.412544,-0.6017662
27,0.04444445,0.5008642,1.318959,0.007802151,0.4065662,-0.5497634,0.4207515,-0.5961813
27,0.05555556,0.5015546,1.317581,0.007668145,0.4065965,-0.5518392,0.4227112,-0.5928473
27,0.06666667,0.502417,1.316287,0.007438123,0.4047906,-0.5557494,0.421441,-0.5913329
27,0.07777778,0.5033263,1.314962,0.006990146,0.401441,-0.5602079,0.4187436,-0.5913257
27,0.08888889,0.5041379,1.31377,0.00666064,0.3982657,-0.5640842,0.4168248,-0.5911435
27,0.1,0.5049438,1.312418,0.006285861,-0.3954562,0.5672141,-0.4146363,0.5915737
27,0.1111111,0.5057105,1.311093,0.006090418,-0.3946661,0.5691151,-0.4143984,0.5904409
27,0.1222222,0.5063093,1.309954,0.006074235,-0.3944708,0.5703403,-0.4156879,0.5884797
27,0.1333333,0.5067732,1.308982,0.00580398,-0.3953629,0.5694649,-0.4199042,0.585729
27,0.1444445,0.5072572,1.30808,0.005490515,-0.3954057,0.5681906,-0.4254401,0.5829361
27,0.1555556,0.5076051,1.307332,0.004990444,-0.3944744,0.5670575,-0.4309373,0.5806281
27,0.1666667,0.5081226,1.306958,0.004520111,-0.3929477,0.5662432,-0.4358956,0.5787536
27,0.1777778,0.5088108,1.306564,0.003747988,-0.3907245,0.5651159,-0.4420793,0.5766664
27,0.1888889,0.5091789,1.306399,0.003542837,-0.3899835,0.5647563,-0.4446481,0.5755442
27,0.2,0.5095873,1.306443,0.003399778,-0.3895732,0.5642235,-0.4476069,0.5740494
27,0.2111111,0.5102975,1.30681,0.003254175,-0.3904622,0.5623026,-0.4522226,0.5717077
27,0.2222222,0.5110001,1.307124,0.003093909,-0.3921057,0.5597246,-0.4574058,0.5689828
27,0.2333333,0.5117589,1.30819,0.003097408,-0.3952591,0.5567436,-0.4623061,0.5657559
27,0.2444444,0.5123556,1.309294,0.003284004,-0.3975121,0.5551314,-0.4656515,0.5630114
27,0.2555556,0.5134108,1.314523,0.003866024,-0.4020101,0.5539632,-0.4664516,0.5602995
27,0.2666667,0.5134108,1.314523,0.003866024,-0.4020101,0.5539632,-0.4664516,0.5602995
27,0.2777778,0.5137508,1.31709,0.004437678,-0.4048034,0.5530967,-0.4669293,0.5587444
27,0.2888889,0.5142013,1.325041,0.007218564,-0.4148625,0.550865,-0.465782,0.5545125
27,0.3,0.5142013,1.325041,0.007218564,-0.4148625,0.550865,-0.465782,0.5545125
27,0.3111111,0.5139445,1.336091,0.01187976,-0.4286836,0.5449407,-0.4638719,0.5514462
27,0.3222222,0.5139445,1.336091,0.01187976,-0.4286836,0.5449407,-0.4638719,0.5514462
27,0.3333333,0.5135463,1.342447,0.01383524,-0.435314,0.5379117,-0.464389,0.5527165
27,0.3444445,0.5130969,1.348616,0.01587115,-0.4412794,0.5305603,-0.4647707,0.5547668
27,0.3555556,0.5115278,1.363318,0.02040738,0.4523563,-0.5097785,0.4642492,-0.5656609
27,0.3666667,0.5115278,1.363318,0.02040738,0.4523563,-0.5097785,0.4642492,-0.5656609
27,0.3777778,0.5102803,1.371195,0.02354934,0.4581435,-0.500062,0.4612697,-0.5720776
27,0.3888889,0.5071411,1.38773,0.0315509,0.4703942,-0.4823588,0.4532658,-0.5836176
27,0.4,0.5071411,1.38773,0.0315509,0.4703942,-0.4823588,0.4532658,-0.5836176
27,0.4111111,0.5020095,1.40592,0.04170972,0.4843586,-0.4595123,0.4465866,-0.5956556
27,0.4222222,0.4993024,1.415052,0.04687891,0.4910066,-0.4464623,0.4444211,-0.6017258
27,0.4333333,0.4957229,1.424798,0.05227446,0.4970663,-0.4314851,0.4433493,-0.60843
27,0.4444444,0.4957229,1.424798,0.05227446,0.4970663,-0.4314851,0.4433493,-0.60843
27,0.4555556,0.4916138,1.434169,0.05802192,0.5025337,-0.4150434,0.4428753,-0.6156788
27,0.4666667,0.4872388,1.443837,0.06404316,0.5077267,-0.3982958,0.4413773,-0.6235063
27,0.4777778,0.4821962,1.453183,0.07054633,0.5130279,-0.3811417,0.4392582,-0.6313363
27,0.4888889,0.4739048,1.467365,0.08186223,0.5220485,-0.3524878,0.4351549,-0.6433178
27,0.5,0.4703938,1.472443,0.08614811,0.5251437,-0.3417915,0.4335995,-0.6476065
27,0.5111111,0.4598186,1.487044,0.09959018,0.5337389,-0.3101304,0.4296637,-0.659038
27,0.5222223,0.4519232,1.495745,0.1082021,0.5378042,-0.2903418,0.4283694,-0.6655585
