Trial,time,PositionX,PositionY,PositionZ,RotationQX,RotationQY,RotationQZ,RotationQW,,
1,0.3222222,0.3726112,1.647131,-0.1065869,-0.7079934,0.03971863,-0.0489701,0.7033987,,
1,0.3333333,0.3670145,1.646669,-0.1109207,-0.7155894,0.02894619,-0.04083097,0.6967258,,
1,0.3444445,0.3613787,1.646722,-0.1156639,-0.7226828,0.02016008,-0.03174725,0.6901559,,
1,0.3555556,0.3560455,1.645509,-0.1199083,-0.7296299,0.01314738,-0.02128859,0.6833843,,
1,0.3666667,0.3515059,1.644339,-0.1238432,-0.7364064,0.008591518,-0.009944998,0.6764117,,
1,0.3777778,0.3466876,1.643108,-0.128021,-0.7432055,0.003416944,0.001185835,0.6690535,,
1,0.3888889,0.3427756,1.640988,-0.131485,-0.7494726,0.001709152,0.0130971,0.6619037,,
1,0.4,0.3392704,1.63881,-0.1351412,-0.7560678,0.001013689,0.02522071,0.6540065,,
1,0.4111111,0.3361044,1.636291,-0.137933,-0.7633221,0.001386099,0.03750741,0.6449268,,
1,0.4222222,0.333379,1.633897,-0.1408835,-0.7702515,0.000160605,0.04884465,0.635867,,
1,0.4333333,0.3312303,1.631036,-0.1433209,-0.7772803,-0.001178503,0.05857459,0.6264207,,
1,0.4444444,0.3297628,1.628033,-0.1455728,-0.7843079,-0.002813607,0.06664144,0.6167755,,
1,0.4555556,0.3278645,1.624759,-0.1478125,-0.7908622,-0.004886299,0.07353812,0.6075403,,
1,0.4666667,0.3268751,1.621525,-0.1499168,-0.7969686,-0.006963491,0.07626661,0.5991461,,
1,0.4777778,0.3259823,1.617968,-0.1516857,-0.8027577,-0.00882078,0.07601733,0.5913745,,
1,0.4888889,0.3255072,1.614541,-0.1533132,-0.8080551,-0.01099221,0.07298992,0.5844643,,
1,0.5,0.3256591,1.611129,-0.1547585,-0.8126525,-0.01412871,0.06703344,0.5787079,,
1,0.5111111,0.3261929,1.607803,-0.1557912,-0.8174363,-0.01791229,0.06025525,0.5725787,,
1,0.5222223,0.3274673,1.604801,-0.1564451,-0.8223377,-0.02080106,0.05132837,0.5662979,,
1,0.5333334,0.3284904,1.601884,-0.1572532,-0.8272191,-0.02349392,0.04278734,0.5597551,,
1,0.5444446,0.3305253,1.59959,-0.1574629,-0.8317561,-0.02681733,0.03046736,0.5536554,,
1,0.5555557,0.3326569,1.597198,-0.1575247,-0.8355239,-0.03116212,0.01721664,0.5482996,,
1,0.5666668,0.3360547,1.595331,-0.1568752,-0.8380229,-0.03802058,-0.000593435,0.5443084,,
1,0.577778,0.3403188,1.59434,-0.1552772,-0.8400392,-0.04460115,-0.01945101,0.5403392,,
1,0.5888891,0.3444552,1.593065,-0.1543253,-0.8423959,-0.04952833,-0.03533683,0.5354134,,
1,0.6000003,0.3494672,1.592475,-0.1521042,-0.8440099,-0.05404087,-0.05281618,0.5309777,,
1,0.6111114,0.3548059,1.592396,-0.1494121,-0.8446658,-0.05770847,-0.07017528,0.5275272,,
1,0.6222225,0.3600363,1.592103,-0.1468947,-0.8449833,-0.06078032,-0.0871366,0.5241337,,
1,0.6333337,0.3661827,1.592333,-0.1437919,-0.8438027,-0.06231193,-0.104452,0.5226892,,
1,0.6444448,0.3723845,1.592451,-0.1407485,-0.8422471,-0.06282477,-0.1208944,0.5215913,,
1,0.655556,0.3797328,1.592853,-0.1369518,-0.8392942,-0.05587761,-0.134626,0.5237737,,
1,0.6666671,0.3864265,1.593215,-0.1332739,-0.8366795,-0.04994571,-0.1480473,0.5249331,,
1,0.6777782,0.3935168,1.593779,-0.1286891,-0.8334413,-0.03909978,-0.1594473,0.5276586,,
1,0.6888894,0.4011036,1.594732,-0.1231745,-0.8302174,-0.03018612,-0.1699246,0.5300505,,
1,0.7000005,0.40878,1.595746,-0.116996,-0.8270845,-0.0225568,-0.1802216,0.5319236,,
1,0.7111117,0.4161745,1.596854,-0.1099371,-0.8242125,-0.01506056,-0.1914633,0.5327182,,
1,0.7222228,0.4235756,1.597967,-0.1027878,-0.8205888,-0.008840904,-0.2039939,0.5338,,
1,0.7333339,0.4306196,1.598911,-0.09508109,-0.8150151,-0.005098969,-0.2190125,0.5364306,,
1,0.7444451,0.4377091,1.599815,-0.08726567,-0.8075854,-0.002271697,-0.2349857,0.5409086,,
1,0.7555562,0.4447007,1.600613,-0.07972373,-0.8005453,0.001656204,-0.2498214,0.5447143,,
1,0.7666674,0.4516027,1.601145,-0.07116266,-0.7922219,0.006193995,-0.2644988,0.5498968,,
1,0.7777785,0.4579335,1.601911,-0.06240211,-0.7843584,0.01356134,-0.2777725,0.5544732,,
1,0.7888896,0.4639055,1.60238,-0.052393,-0.775926,0.02279341,-0.2917354,0.558847,,
1,0.8000008,0.4690616,1.602788,-0.04314788,-0.7690414,0.02990106,-0.3032361,0.5618977,,
1,0.8111119,0.4735544,1.60254,-0.03241856,-0.763281,0.03595355,-0.3113481,0.5649527,,
1,0.8222231,0.479244,1.6021,-0.02217222,-0.7560165,0.03949645,-0.321128,0.5689956,,
1,0.8333342,0.4844124,1.60123,-0.01186327,-0.7478263,0.040007,-0.32996,0.5747013,,
1,0.8444453,0.4892513,1.599878,-0.001695249,-0.7370196,0.04101485,-0.3393717,0.5830495,,
1,0.8555565,0.4937943,1.59878,0.008050647,-0.7257876,0.04457965,-0.348452,0.5914611,,
1,0.8666676,0.4973181,1.597101,0.0177534,-0.7118425,0.05174491,-0.3569424,0.6026565,,
1,0.8777788,0.50053,1.595235,0.02778328,-0.6976223,0.06160468,-0.364474,0.6137481,,
1,0.8888899,0.5029322,1.593003,0.0378049,-0.6830066,0.07129472,-0.3731236,0.6238573,,
1,0.900001,0.505057,1.590603,0.04833014,-0.6708959,0.07678536,-0.3832512,0.6301754,,
1,0.9111122,0.5071257,1.587898,0.05934389,-0.6585063,0.08056733,-0.3944484,0.6358371,,
1,0.9222233,0.5074859,1.584078,0.06997087,-0.6484039,0.07856128,-0.4076619,0.6381319,,
1,0.9333345,0.5088688,1.580741,0.08050102,-0.6369087,0.07980043,-0.4189544,0.6422278,,
1,0.9444456,0.5095219,1.576559,0.09072593,-0.6242742,0.08144844,-0.4301097,0.6470343,,
1,0.9555568,0.5098968,1.572071,0.1006273,-0.6098031,0.08600181,-0.4398956,0.6536326,,
1,0.9666679,0.5101166,1.567656,0.1106295,-0.5953113,0.09142706,-0.4488312,0.6601485,,
1,0.977779,0.5090876,1.562412,0.1208157,-0.5805506,0.09957142,-0.455283,0.6676557,,
1,0.9888902,0.5071869,1.556782,0.1311507,-0.5680602,0.1102166,-0.4582459,0.6746633,,
1,1.000001,0.5043657,1.550155,0.1417898,-0.5565239,0.119594,-0.4598903,0.6815271,,
1,1.011112,0.5010356,1.542925,0.1522401,-0.5444146,0.1261876,-0.4629384,0.6880243,,
1,1.022224,0.4972453,1.535182,0.1631812,-0.5302988,0.1318348,-0.4678014,0.6946688,,
1,1.033335,0.4922257,1.527294,0.1723877,0.5155081,-0.1342294,0.4744726,-0.7007921,,
1,1.044446,0.4867218,1.518743,0.1818527,0.4972677,-0.1365806,0.4840209,-0.7069614,,
1,1.055557,0.480823,1.510516,0.1908587,0.4784901,-0.1390553,0.493517,-0.7128477,,
1,1.066668,0.4733378,1.50187,0.1993311,0.4561204,-0.1409739,0.5047033,-0.7192739,,
1,1.077779,0.4659245,1.492751,0.2071359,0.4337994,-0.1428842,0.5133629,-0.7265401,,
1,1.08889,0.4579648,1.483142,0.2148595,0.4117786,-0.1427566,0.5197062,-0.7348226,,
1,1.100002,0.4500114,1.473163,0.2218999,0.3912836,-0.1400431,0.5242624,-0.7432591,,
1,1.111113,0.4416219,1.462982,0.2284783,0.3705328,-0.1355185,0.5283589,-0.7517825,,
1,1.122224,0.433158,1.452956,0.2352434,0.3493756,-0.1321147,0.5319328,-0.7599539,,
1,1.133335,0.4242884,1.443276,0.2409897,0.3287945,-0.1289521,0.533995,-0.7681894,,
1,1.144446,0.4148623,1.433493,0.2464472,0.3071961,-0.1254701,0.5359417,-0.7763081,,
1,1.155557,0.4052488,1.424334,0.2511712,0.2843449,-0.1221934,0.5378197,-0.7841982,,
1,1.166668,0.3958411,1.415385,0.2559747,0.260814,-0.1191286,0.5395817,-0.7916034,,
1,1.17778,0.3862357,1.407027,0.2595256,0.2347378,-0.1154421,0.5410628,-0.7992636,,
1,1.188891,0.3767462,1.39956,0.2623167,0.2075194,-0.1106331,0.5431131,-0.8060547,,
1,1.200002,0.3668125,1.391684,0.2651448,0.1822507,-0.1039503,0.5445266,-0.8120775,,
1,1.211113,0.3572516,1.383605,0.2683741,0.1612998,-0.09703286,0.5446308,-0.8172786,,
1,1.222224,0.3475663,1.375951,0.2708728,0.1417162,-0.08777164,0.5431624,-0.8229139,,
1,1.233335,0.3393786,1.369465,0.2725508,0.119494,-0.07588671,0.53953,-0.8299817,,
1,1.244446,0.3312481,1.363372,0.2740296,0.09683276,-0.06463081,0.5317687,-0.8388493,,
1,1.255558,0.3235916,1.35814,0.275372,0.07707915,-0.05410501,0.5204051,-0.8487108,,
1,1.266669,0.3149867,1.352431,0.2770519,0.05960242,-0.04367359,0.5097265,-0.8571575,,
1,1.27778,0.3058254,1.347279,0.2782301,0.04788063,-0.03481176,0.4999615,-0.8640221,,
1,1.288891,0.297677,1.343175,0.278632,0.03590841,-0.02533576,0.4969269,-0.8666788,,
1,1.300002,0.2892781,1.339097,0.2795836,0.02103589,-0.01462197,0.4968534,-0.8674563,,
1,1.311113,0.2810257,1.336012,0.2802225,0.00650912,-0.00427024,0.5015056,-0.8651195,,
1,1.322224,0.273792,1.333701,0.2801169,-0.007320466,0.005833797,0.5046405,-0.8632789,,
1,1.333336,0.2673472,1.332109,0.280238,-0.02111068,0.01703348,0.503063,-0.863824,,
1,1.344447,0.2604617,1.329916,0.280404,-0.03282053,0.02735273,0.4980536,-0.866093,,
1,1.355558,0.2538729,1.328646,0.2804284,-0.04044767,0.03700805,0.4899577,-0.8700206,,
1,1.366669,0.2474696,1.327094,0.2798708,-0.04565308,0.04660171,0.4841537,-0.8725476,,
1,1.37778,0.240585,1.325685,0.279511,-0.04982293,0.05545358,0.4811449,-0.8734655,,
1,1.388891,0.234238,1.324706,0.2790396,-0.05574881,0.06408818,0.4798659,-0.8732201,,
1,1.400002,0.2287241,1.324297,0.2784298,-0.06325606,0.0733792,0.4784445,-0.8727571,,
1,1.411114,0.2235338,1.323959,0.2778536,-0.07145631,0.08320829,0.4754995,-0.872852,,
1,1.422225,0.2188554,1.324079,0.2775119,-0.07973303,0.09328528,0.4703203,-0.8739218,,
1,1.433336,0.2142303,1.324492,0.2770956,-0.08707958,0.1028318,0.4637171,-0.8756764,,
1,1.444447,0.2093451,1.324522,0.2762171,-0.09226151,0.1109948,0.4574586,-0.8774393,,
1,1.455558,0.2043411,1.324698,0.2749664,-0.09602375,0.1184389,0.4524549,-0.8786559,,
1,1.466669,0.1993546,1.324737,0.2740141,-0.1004134,0.1264126,0.4479395,-0.8793675,,
1,1.47778,0.1950863,1.325164,0.2728896,-0.104877,0.1348919,0.4439353,-0.8796172,,
1,1.488891,0.190668,1.325583,0.2719496,-0.1100071,0.1438114,0.4391434,-0.8799828,,
1,1.500003,0.1869424,1.326513,0.2707837,-0.1158207,0.1527897,0.4334859,-0.8805287,,
1,1.511114,0.1832017,1.327257,0.269304,-0.1213973,0.1611513,0.4280578,-0.8809424,,
1,1.522225,0.1792136,1.328104,0.2676988,-0.1266287,0.1691196,0.4225431,-0.8813745,,
1,1.533336,0.1755394,1.329035,0.2660681,-0.1310231,0.1771237,0.4172502,-0.8816815,,
1,1.544447,0.1717545,1.329844,0.2644185,-0.135636,0.1856799,0.411233,-0.8820506,,
1,1.555558,0.1681709,1.330923,0.2631918,-0.1407358,0.1948047,0.4046897,-0.8823099,,
1,1.566669,0.1653771,1.332362,0.2617188,-0.1463595,0.2051115,0.3961099,-0.8829526,,
1,1.577781,0.1626866,1.333964,0.2601563,-0.1512551,0.2151343,0.3859931,-0.884222,,
1,1.588892,0.1600458,1.335541,0.2582833,-0.1545367,0.2242973,0.3760155,-0.8856757,,
1,1.600003,0.1570943,1.337034,0.2564964,-0.1572281,0.2331266,0.3673919,-0.8865408,,
1,1.611114,0.1543955,1.338275,0.2541273,-0.1592299,0.2408124,0.3619351,-0.8863736,,
1,1.622225,0.1515855,1.339598,0.2518675,-0.1624807,0.2473933,0.3601007,-0.8847169,,
1,1.633336,0.1491416,1.341191,0.249433,-0.1669695,0.2535729,0.3599364,-0.8821949,,
1,1.644447,0.1469616,1.343077,0.2475751,-0.1718072,0.2605829,0.3574907,-0.8802154,,
1,1.655559,0.1450583,1.345811,0.2454106,-0.177692,0.268699,0.3524084,-0.878655,,
1,1.66667,0.1436178,1.348791,0.2436948,-0.1819016,0.2763918,0.3444041,-0.8785813,,
1,1.677781,0.1418858,1.351774,0.2416682,-0.1837773,0.2836643,0.3365101,-0.8789319,,
1,1.688892,0.1402285,1.354604,0.2397503,-0.1848532,0.2909968,0.3297226,-0.8788818,,
1,1.700003,0.1387234,1.357311,0.2373082,-0.1827897,0.2987467,0.3244726,-0.8786671,,
1,1.711114,0.1377566,1.360542,0.235487,-0.1795165,0.3070592,0.3201849,-0.878049,,
1,1.722225,0.1371282,1.364434,0.2339523,-0.1768917,0.3161788,0.3175136,-0.8763136,,
1,1.733337,0.1367942,1.368542,0.2322437,-0.1745036,0.324681,0.3140395,-0.8749342,,
1,1.744448,0.1368158,1.373749,0.2309994,-0.1682171,0.3325659,0.3116679,-0.8740515,,
1,1.755559,0.1366289,1.378324,0.2294508,-0.1619124,0.3398311,0.3082125,-0.8736728,,
1,1.76667,0.1366304,1.383766,0.228109,-0.1514127,0.345447,0.3059711,-0.8741409,,
1,1.777781,0.1367483,1.388955,0.2268114,-0.1413099,0.3511474,0.3033768,-0.8744652,,
1,1.788892,0.1379055,1.395403,0.2261456,-0.1278497,0.3568528,0.3019415,-0.8747239,,
1,1.800003,0.1400376,1.40225,0.2258595,0.1135952,-0.3637317,-0.3007043,0.8742839,,
1,1.811115,0.1432615,1.409316,0.2260965,0.09655036,-0.3706647,-0.2995778,0.8738071,,
1,1.822226,0.1471625,1.416503,0.2263635,0.07580532,-0.3752311,-0.2992703,0.8740095,,
1,1.833337,0.1515631,1.423737,0.2264163,0.05425104,-0.3767026,-0.301541,0.8741996,,
1,1.844448,0.1567159,1.430908,0.2270772,0.03131552,-0.374871,-0.3076836,0.8739691,,
1,1.855559,0.1618198,1.437971,0.227217,0.009560421,-0.3725555,-0.3145478,0.8730239,,
1,1.86667,0.1680221,1.444622,0.2279178,-0.01413627,-0.3648248,-0.3278259,0.87134,,
1,1.877781,0.1737389,1.451426,0.2285443,-0.03662322,-0.3563933,-0.3410168,0.8691088,,
1,1.888893,0.1809955,1.457289,0.2295443,-0.05928998,-0.3432297,-0.360183,0.8654168,,
1,1.900004,0.1888439,1.462818,0.2306747,-0.0829202,-0.3292205,-0.3805469,0.8601873,,
1,1.911115,0.1975699,1.467072,0.2321173,-0.10773,-0.3149939,-0.4009648,0.8534638,,
1,1.922226,0.2069108,1.469973,0.234217,-0.1335762,-0.2999208,-0.4216297,0.8452416,,
1,1.933337,0.2158733,1.472902,0.2360437,-0.1591476,-0.2844945,-0.4400211,0.8367295,,
1,1.944448,0.2257667,1.473744,0.2377913,-0.1850051,-0.2641807,-0.4592129,0.8277109,,
1,1.955559,0.2358342,1.474469,0.2390769,-0.2078572,-0.2410081,-0.479275,0.8179278,,
1,1.966671,0.2456623,1.473744,0.2402951,-0.2276888,-0.2157566,-0.49966,0.8074322,,
1,1.977782,0.2550428,1.472621,0.2414801,-0.246757,-0.1895301,-0.5199645,0.7955037,,
1,1.988893,0.2641203,1.470765,0.2429464,0.2650436,0.1647675,0.5400832,-0.7816097,,
1,2.000004,0.2737045,1.467662,0.244161,0.2780937,0.143603,0.5618951,-0.7657127,,
1,2.011115,0.2840703,1.463083,0.2458673,0.2883738,0.1273999,0.5820998,-0.749513,,
1,2.022226,0.2941638,1.457273,0.24732,0.2972,0.1122707,0.5968023,-0.7368137,,
1,2.033337,0.3049027,1.450739,0.248558,0.3050776,0.09437599,0.6046368,-0.7296815,,
1,2.044448,0.3150373,1.444556,0.2498237,0.312288,0.07453282,0.6097624,-0.7246453,,
1,2.055559,0.3246491,1.437324,0.2498746,0.3152463,0.05124386,0.6084723,-0.7264677,,
1,2.06667,0.3334767,1.429455,0.2500283,0.3154789,0.02647629,0.6072927,-0.7286753,,
1,2.077781,0.3414809,1.420947,0.2503888,0.3137906,0.001991794,0.6076899,-0.7295508,,
1,2.088892,0.3493614,1.412613,0.2506584,0.3110318,-0.01973668,0.6101796,-0.728389,,
1,2.100003,0.3567062,1.402758,0.2508949,0.3047796,-0.03867431,0.6147993,-0.7263853,,
1,2.111114,0.3625185,1.392851,0.2506177,0.2984046,-0.05702948,0.6202614,-0.7231722,,
1,2.122225,0.3677146,1.381891,0.2505584,0.2939672,-0.07460677,0.625497,-0.7188675,,
1,2.133336,0.3726853,1.371272,0.2502847,0.2910401,-0.09202935,0.6292649,-0.7147391,,
1,2.144447,0.3764215,1.358587,0.2495409,0.2869686,-0.1044471,0.6332858,-0.7111182,,
1,2.155558,0.3803954,1.347254,0.2485832,0.2811797,-0.1189162,0.6367503,-0.7080578,,
1,2.166669,0.3829272,1.336205,0.246694,0.2715822,-0.1347717,0.6403127,-0.7057474,,
1,2.17778,0.3856411,1.324486,0.2450973,0.2604372,-0.1517784,0.6454365,-0.7018173,,
1,2.188891,0.3870792,1.313699,0.2424905,0.2491192,-0.1665139,0.6523467,-0.6961728,,
1,2.200002,0.3878942,1.302541,0.2399386,0.2402872,-0.1797243,0.6600546,-0.6886865,,
1,2.211113,0.3887095,1.291716,0.2370269,0.2321458,-0.1931374,0.6665153,-0.681589,,
1,2.222224,0.3890024,1.280549,0.2333419,-0.2244214,0.204994,-0.6729366,0.6743655,,
1,2.233335,0.3893509,1.269891,0.2294644,0.2160149,-0.2181216,0.6770025,-0.6689006,,
1,2.244446,0.3889122,1.259235,0.2242178,-0.2079374,0.2329173,-0.6745414,0.6689585,,
1,2.255557,0.3889398,1.248598,0.2197003,-0.1995003,0.2468349,-0.6737267,0.6673561,,
1,2.266668,0.3884429,1.238187,0.2136611,-0.1910109,0.2610385,-0.6709854,0.6671974,,
1,2.277779,0.3877437,1.228872,0.208102,-0.1838114,0.2727576,-0.6710086,0.6645029,,
1,2.28889,0.3873363,1.219329,0.2019637,-0.1761818,0.2844372,-0.6723169,0.6603374,,
1,2.300001,0.3861164,1.211013,0.1953223,-0.1696184,0.2962507,-0.6768118,0.6522201,,
1,2.311112,0.3854601,1.2023661,0.1887828,-0.1633517,0.3086217,-0.6795058,0.6452447,,
1,2.322223,0.3843189,1.1941904,0.1818485,-0.1595334,0.3210337,-0.681804,0.6376753,,
1,2.333334,0.3832687,1.1859283,0.175046,-0.1558626,0.3332283,-0.6830611,0.6309463,,
1,2.344445,0.3821597,1.1782004,0.1673484,-0.154319,0.3442356,-0.6838729,0.6245041,,
1,2.355556,0.3814062,1.1712951,0.1597982,-0.1517154,0.3548764,-0.6837795,0.6192662,,
1,2.366668,0.3808136,1.1649885,0.151958,-0.1484317,0.3658886,-0.6831847,0.6142899,,
1,2.377779,0.380463,1.1591727,0.1440174,-0.1449261,0.3768675,-0.6825229,0.6092042,,
1,2.38889,0.3802324,1.1530916,0.1360441,-0.1420209,0.3876506,-0.6819183,0.6037753,,
1,2.400001,0.3802664,1.1481157,0.1280326,-0.1399138,0.3982005,-0.6808906,0.5985388,,
1,2.411112,0.3806971,1.1437513,0.1202104,-0.1386537,0.4092621,-0.679555,0.5928614,,
1,2.422223,0.3813055,1.1397064,0.112028,-0.1387308,0.4194664,-0.6785085,0.5868799,,
1,2.433334,0.3820364,1.1359965,0.1042307,-0.1388525,0.4294046,-0.6774514,0.5808541,,
1,2.444445,0.3832664,1.1335265,0.09630828,-0.140304,0.4393961,-0.676034,0.5746512,,
1,2.455556,0.3850732,1.1320598,0.0887387,-0.1415325,0.4503725,-0.6732633,0.569078,,
1,2.466667,0.387291,1.1312385,0.08139691,-0.1436508,0.4605329,-0.669799,0.564485,,
1,2.477778,0.3895488,1.1301766,0.07393662,-0.1460013,0.4699802,-0.6664373,0.5600568,,
1,2.488889,0.3930727,1.1307668,0.06635611,-0.15025,0.4791409,-0.662219,0.5561609,,
1,2.5,0.3965966,1.1321526,0.05944363,-0.1567208,0.4878764,-0.6574576,0.5524172,,
1,2.511111,0.400784,1.1341191,0.05215423,-0.1679104,0.4958078,-0.6537626,0.5464205,,
1,2.522222,0.4045194,1.1368177,0.04643281,-0.1825708,0.5021574,-0.6514641,0.5386096,,
